code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
332127,瀬戸内市,せとうちし,"せ,と,うち,し",,setouchishi,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.65,134.0833333
332135,赤磐市,あかいわし,"あか,いわ,し",,akaiwashi,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.75,134.0166667
332143,真庭市,まにわし,"ま,にわ,し",,maniwashi,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.08333333,133.6833333
332151,美作市,みまさかし,"み,まさか,し",,mimasakashi,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.0,134.1333333
332160,浅口市,あさくちし,"あさ,くち,し",,asakuchishi,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.51666667,133.5833333
333468,和気町,わけちょう,"わ,け,ちょう",,wakechou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.8,134.15
334235,早島町,はやしまちょう,"はや,しま,ちょう",,hayashimachou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.6,133.8166667
334456,里庄町,さとしょうちょう,"さと,しょう,ちょう",,satoshouchou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.5,133.55
334618,矢掛町,やかげちょう,"や,かげ,ちょう",,yakagechou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.61666667,133.5833333
335860,新庄村,しんじょうそん,"しん,じょう,そん",,shinjouson,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.16666667,133.5666667
336068,鏡野町,かがみのちょう,"かがみ,の,ちょう",,kagaminochou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.08333333,133.9166667
336220,勝央町,しょうおうちょう,"しょう,おう,ちょう",,shououchou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.03333333,134.1
336238,奈義町,なぎちょう,"な,ぎ,ちょう",,nagichou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.11666667,134.1666667
336432,西粟倉村,にしあわくらそん,"にし,あわ,くら,そん",,nishiawakurason,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,35.16666667,134.3333333
336637,久米南町,くめなんちょう,"く,め,なん,ちょう",,kumenanchou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.91666667,133.95
336661,美咲町,みさきちょう,"み,さき,ちょう",,misakichou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.98333333,133.95
336815,吉備中央町,きびちゅうおうちょう,"き,び,ちゅう,おう,ちょう",,kibichuuouchou,岡山県,おかやまけん,"おか,やま,けん",Okayama Ken,34.85,133.6833333
341002,広島市,ひろしまし,"ひろ,しま,し",,hiroshimashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.38333333,132.45
342025,呉市,くれし,"く,れ,し",,kureshi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.23333333,132.55
342033,竹原市,たけはらし,"たけ,はら,し",,takeharashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.33333333,132.9
342041,三原市,みはらし,"み,はら,し",,miharashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.38333333,133.0666667
342050,尾道市,おのみちし,"おの,みち,し",,onomichishi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.4,133.2
342076,福山市,ふくやまし,"ふく,やま,し",,fukuyamashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.48333333,133.35
342084,府中市,ふちゅうし,"ふ,ちゅう,し",,fuchuushi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.56666667,133.2333333
342092,三次市,みよしし,"み,よし,し",,miyoshishi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.8,132.85
342106,庄原市,しょうばらし,"しょう,ばら,し",,shoubarashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.85,133.0166667
342114,大竹市,おおたけし,"おお,たけ,し",,ootakeshi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.23333333,132.2166667
342122,東広島市,ひがしひろしまし,"ひがし,ひろ,しま,し",,higashihiroshimashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.41666667,132.7333333
342131,廿日市市,はつかいちし,"はつ,か,いち,し",,hatsukaichishi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.33333333,132.3166667
342149,安芸高田市,あきたかたし,"あ,き,たか,た,し",,akitakatashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.65,132.7
342157,江田島市,えたじまし,"え,た,じま,し",,etajimashi,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.21666667,132.4333333
343021,府中町,ふちゅうちょう,"ふ,ちゅう,ちょう",,fuchuuchou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.38333333,132.5
343048,海田町,かいたちょう,"かい,た,ちょう",,kaitachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.36666667,132.5333333
343072,熊野町,くまのちょう,"くま,の,ちょう",,kumanochou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.33333333,132.5833333
343099,坂町,さかちょう,"さ,か,ちょう",,sakachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.33333333,132.5
343684,安芸太田町,あきおおたちょう,"あ,き,おお,た,ちょう",,akiootachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.56666667,132.2166667
343692,北広島町,きたひろしまちょう,"きた,ひろ,しま,ちょう",,kitahiroshimachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.66666667,132.5333333
344311,大崎上島町,おおさきかみじまちょう,"おお,さき,かみ,じま,ちょう",,oosakikamijimachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.26666667,132.9
344621,世羅町,せらちょう,"せ,ら,ちょう",,serachou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.58333333,133.05
345458,神石高原町,じんせきこうげんちょう,"じん,せき,こう,げん,ちょう",,jinsekikougenchou,広島県,ひろしまけん,"ひろ,しま,けん",Hiroshima Ken,34.7,133.2333333
352012,下関市,しものせきし,"しもの,せき,し","Hidden particle (の): しも,の,せき,し",shimonosekishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.95,130.9333333
352021,宇部市,うべし,"う,べ,し",,ubeshi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.95,131.2333333
352039,山口市,やまぐちし,"やま,ぐち,し",,yamaguchishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.16666667,131.4666667
352047,萩市,はぎし,"は,ぎ,し",,hagishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.4,131.3833333
352063,防府市,ほうふし,"ほう,ふ,し",,houfushi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.05,131.55
352071,下松市,くだまつし,"くだ,まつ,し",,kudamatsushi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.0,131.8666667
352080,岩国市,いわくにし,"いわ,くに,し",,iwakunishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.16666667,132.2166667
352101,光市,ひかりし,"ひかり,し",,hikarishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.95,131.9333333
352110,長門市,ながとし,"なが,と,し",,nagatoshi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.36666667,131.1666667
352128,柳井市,やないし,"やな,い,し",,yanaishi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.95,132.1
352136,美祢市,みねし,"み,ね,し",,mineshi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.16666667,131.2
352152,周南市,しゅうなんし,"しゅう,なん,し",,shuunanshi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.05,131.8
352161,山陽小野田市,さんようおのだし,"さん,よう,お,の,だ,し",,sanyouonodashi,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.0,131.1666667
353051,周防大島町,すおうおおしまちょう,"す,おう,おお,しま,ちょう",,suouooshimachou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.91666667,132.1833333
353213,和木町,わきちょう,"わ,き,ちょう",,wakichou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.2,132.2166667
353418,上関町,かみのせきちょう,"かみの,せき,ちょう","Hidden particle (の): かみ,の,せき,ちょう",kaminosekichou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.81666667,132.1
353434,田布施町,たぶせちょう,"た,ぶ,せ,ちょう",,tabusechou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.95,132.0333333
353442,平生町,ひらおちょう,"ひら,お,ちょう",,hiraochou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,33.93333333,132.0666667
355020,阿武町,あぶちょう,"あ,ぶ,ちょう",,abuchou,山口県,やまぐちけん,"やま,ぐち,けん",Yamaguchi Ken,34.5,131.4666667
362018,徳島市,とくしまし,"とく,しま,し",,tokushimashi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.06666667,134.55
362026,鳴門市,なるとし,"なる,と,し",,narutoshi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.16666667,134.6
362034,小松島市,こまつしまし,"こ,まつ,しま,し",,komatsushimashi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.0,134.5833333
362042,阿南市,あなんし,"あ,なん,し",,ananshi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.91666667,134.65
362051,吉野川市,よしのがわし,"よし,の,がわ,し",,yoshinogawashi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.05,134.35
362069,阿波市,あわし,"あ,わ,し",,awashi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.06666667,134.2333333
362077,美馬市,みまし,"み,ま,し",,mimashi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.05,134.1666667
362085,三好市,みよしし,"み,よし,し",,miyoshishi,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.01666667,133.8
363014,勝浦町,かつうらちょう,"かつ,うら,ちょう",,katsuurachou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.91666667,134.5
363022,上勝町,かみかつちょう,"かみ,かつ,ちょう",,kamikatsuchou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.88333333,134.4
363219,佐那河内村,さなごうちそん,"さ,な,ご,うち,そん",,sanagouchison,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.98333333,134.45
363413,石井町,いしいちょう,"いし,い,ちょう",,ishiichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.06666667,134.4333333
363421,神山町,かみやまちょう,"かみ,やま,ちょう",,kamiyamachou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.96666667,134.35
363685,那賀町,なかちょう,"な,か,ちょう",,nakachou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.85,134.4833333
363839,牟岐町,むぎちょう,"む,ぎ,ちょう",,mugichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.66666667,134.4166667
363871,美波町,みなみちょう,"み,なみ,ちょう",,minamichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.73333333,134.5333333
363880,海陽町,かいようちょう,"かい,よう,ちょう",,kaiyouchou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,33.58333333,134.35
364011,松茂町,まつしげちょう,"まつ,しげ,ちょう",,matsushigechou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.13333333,134.5666667
364029,北島町,きたじまちょう,"きた,じま,ちょう",,kitajimachou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.11666667,134.5333333
364037,藍住町,あいずみちょう,"あい,ずみ,ちょう",,aizumichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.11666667,134.4833333
364045,板野町,いたのちょう,"いた,の,ちょう",,itanochou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.13333333,134.45
364053,上板町,かみいたちょう,"かみ,いた,ちょう",,kamiitachou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.11666667,134.4
364681,つるぎ町,つるぎちょう,"つるぎ,ちょう",,tsurugichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.03333333,134.05
364894,東みよし町,ひがしみよしちょう,"ひがし,みよし,ちょう",,higashimiyoshichou,徳島県,とくしまけん,"とく,しま,けん",Tokushima Ken,34.03333333,133.9333333
372013,高松市,たかまつし,"たか,まつ,し",,takamatsushi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.33333333,134.0333333
372021,丸亀市,まるがめし,"まる,がめ,し",,marugameshi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.28333333,133.7833333
372030,坂出市,さかいでし,"さかい,で,し",,sakaideshi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.3,133.85
372048,善通寺市,ぜんつうじし,"ぜん,つう,じ,し",,zentsuujishi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.21666667,133.7833333
372056,観音寺市,かんおんじし,"かん,おん,じ,し",,kanonjishi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.11666667,133.65
372064,さぬき市,さぬきし,"さぬき,し",,sanukishi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.31666667,134.1666667
372072,東かがわ市,ひがしかがわし,"ひがし,かがわ,し",,higashikagawashi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.23333333,134.35
372081,三豊市,みとよし,"み,とよ,し",,mitoyoshi,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.13333333,133.6833333
373222,土庄町,とのしょうちょう,"との,しょう,ちょう",,tonoshouchou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.48333333,134.1833333
373249,小豆島町,しょうどしまちょう,"しょう,ど,しま,ちょう",,shoudoshimachou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.46666667,134.2333333
373419,三木町,みきちょう,"み,き,ちょう",,mikichou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.26666667,134.1333333
373648,直島町,なおしまちょう,"なお,しま,ちょう",,naoshimachou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.45,133.9833333
373869,宇多津町,うたづちょう,"う,た,づ,ちょう",,utazuchou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.3,133.8166667
373877,綾川町,あやがわちょう,"あや,がわ,ちょう",,ayagawachou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.23333333,133.9166667
374032,琴平町,ことひらちょう,"こと,ひら,ちょう",,kotohirachou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.18333333,133.8166667
374041,多度津町,たどつちょう,"た,ど,つ,ちょう",,tadotsuchou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.26666667,133.75
374067,まんのう町,まんのうちょう,"まんのう,ちょう",,mannouchou,香川県,かがわけん,"か,がわ,けん",Kagawa Ken,34.18333333,133.8333333
382019,松山市,まつやまし,"まつ,やま,し",,matsuyamashi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.83333333,132.75
382027,今治市,いまばりし,"いま,ばり,し",,imabarishi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,34.05,132.9833333
382035,宇和島市,うわじまし,"う,わ,じま,し",,uwajimashi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.21666667,132.55
382043,八幡浜市,やわたはまし,"や,わた,はま,し",,yawatahamashi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.45,132.4166667
382051,新居浜市,にいはまし,"に,い,はま,し",,niihamashi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.95,133.2833333
382060,西条市,さいじょうし,"さい,じょう,し",,saijoushi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.91666667,133.1666667
382078,大洲市,おおずし,"おお,ず,し",,oozushi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.5,132.5333333
382108,伊予市,いよし,"い,よ,し",,iyoshi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.75,132.7
382132,四国中央市,しこくちゅうおうし,"し,こく,ちゅう,おう,し",,shikokuchuuoushi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.96666667,133.5333333
382141,西予市,せいよし,"せい,よ,し",,seiyoshi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.35,132.5
382159,東温市,とうおんし,"とう,おん,し",,touonshi,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.78333333,132.8666667
383562,上島町,かみじまちょう,"かみ,じま,ちょう",,kamijimachou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,34.25,133.2
383864,久万高原町,くまこうげんちょう,"く,ま,こう,げん,ちょう",,kumakougenchou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.65,132.9
384011,松前町,まさきちょう,"ま,さき,ちょう",,masakichou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.78333333,132.7
384020,砥部町,とべちょう,"と,べ,ちょう",,tobechou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.73333333,132.7833333
384224,内子町,うちこちょう,"うち,こ,ちょう",,uchikochou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.51666667,132.65
384429,伊方町,いかたちょう,"い,かた,ちょう",,ikatachou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.48333333,132.35
384844,松野町,まつのちょう,"まつ,の,ちょう",,matsunochou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.21666667,132.7
384887,鬼北町,きほくちょう,"き,ほく,ちょう",,kihokuchou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,33.25,132.6833333
385069,愛南町,あいなんちょう,"あい,なん,ちょう",,ainanchou,愛媛県,えひめけん,"え,ひめ,けん",Ehime Ken,32.95,132.5833333
392014,高知市,こうちし,"こう,ち,し",,kouchishi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,133.5166667
392022,室戸市,むろとし,"むろ,と,し",,murotoshi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.28333333,134.15
392031,安芸市,あきし,"あ,き,し",,akishi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.5,133.9
392049,南国市,なんこくし,"なん,こく,し",,nankokushi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.56666667,133.6333333
392057,土佐市,とさし,"と,さ,し",,tosashi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.48333333,133.4166667
392065,須崎市,すさきし,"す,さき,し",,susakishi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.4,133.2666667
392081,宿毛市,すくもし,"すく,も,し",,sukumoshi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.93333333,132.7166667
392090,土佐清水市,とさしみずし,"と,さ,し,みず,し",,tosashimizushi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.76666667,132.95
392103,四万十市,しまんとし,"し,まん,と,し",,shimantoshi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.98333333,132.9333333
392111,香南市,こうなんし,"こう,なん,し",,kounanshi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,133.7
392120,香美市,かみし,"か,み,し",,kamishi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.6,133.6833333
393011,東洋町,とうようちょう,"とう,よう,ちょう",,touyouchou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,134.2666667
393029,奈半利町,なはりちょう,"な,は,り,ちょう",,naharichou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.41666667,134.0166667
393037,田野町,たのちょう,"た,の,ちょう",,tanochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.41666667,134.0
393045,安田町,やすだちょう,"やす,だ,ちょう",,yasudachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,133.9666667
393053,北川村,きたがわむら,"きた,がわ,むら",,kitagawamura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,134.0333333
393061,馬路村,うまじむら,"うま,じ,むら",,umajimura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.55,134.0333333
393070,芸西村,げいせいむら,"げい,せい,むら",,geiseimura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,133.8
393410,本山町,もとやまちょう,"もと,やま,ちょう",,motoyamachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.75,133.5833333
393444,大豊町,おおとよちょう,"おお,とよ,ちょう",,ootoyochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.75,133.65
393631,土佐町,とさちょう,"と,さ,ちょう",,tosachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.73333333,133.5166667
393649,大川村,おおかわむら,"おお,かわ,むら",,ookawamura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.78333333,133.4666667
393860,いの町,いのちょう,"いの,ちょう",,inochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.53333333,133.4166667
393878,仁淀川町,によどがわちょう,"に,よど,がわ,ちょう",,niyodogawachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.56666667,133.1666667
394017,中土佐町,なかとさちょう,"なか,と,さ,ちょう",,nakatosachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.31666667,133.2166667
394025,佐川町,さかわちょう,"さ,かわ,ちょう",,sakawachou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.5,133.2833333
394033,越知町,おちちょう,"お,ち,ちょう",,ochichou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.51666667,133.25
394050,梼原町,ゆすはらまち,"ゆす,はら,まち",,yusuharamachi,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.4,132.933333
394106,日高村,ひだかむら,"ひ,だか,むら",,hidakamura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.53333333,133.3666667
394114,津野町,つのちょう,"つ,の,ちょう",,tsunochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.43333333,133.1833333
394122,四万十町,しまんとちょう,"し,まん,と,ちょう",,shimantochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.2,133.1333333
394246,大月町,おおつきちょう,"おお,つき,ちょう",,ootsukichou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.83333333,132.7
394271,三原村,みはらむら,"み,はら,むら",,miharamura,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,32.9,132.8333333
394289,黒潮町,くろしおちょう,"くろ,しお,ちょう",,kuroshiochou,高知県,こうちけん,"こう,ちけ,ん",Kōchi Ken,33.01666667,133.0
401005,北九州市,きたきゅうしゅうし,"きた,きゅう,しゅう,し",,kitakyuushuushi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.88333333,130.8666667
401307,福岡市,ふくおかし,"ふく,おか,し",,fukuokashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.58333333,130.4
402028,大牟田市,おおむたし,"おお,む,た,し",,oomutashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.01666667,130.4333333
402036,久留米市,くるめし,"く,る,め,し",,kurumeshi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.31666667,130.5
402044,直方市,のおがたし,"のお,がた,し",,noogatashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.73333333,130.7166667
402052,飯塚市,いいづかし,"いい,づか,し",,iizukashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.63333333,130.6833333
402061,田川市,たがわし,"た,がわ,し",,tagawashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.63333333,130.8
402079,柳川市,やながわし,"やな,がわ,し",,yanagawashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.15,130.4
402109,八女市,やめし,"や,め,し",,yameshi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.55
402117,筑後市,ちくごし,"ちく,ご,し",,chikugoshi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.5
402125,大川市,おおかわし,"おお,かわ,し",,ookawashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.2,130.3833333
402133,行橋市,ゆくはしし,"ゆく,はし,し",,yukuhashishi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.9666667
402141,豊前市,ぶぜんし,"ぶ,ぜん,し",,buzenshi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.6,131.1166667
402150,中間市,なかまし,"なか,ま,し",,nakamashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.81666667,130.7
402168,小郡市,おごおりし,"お,ごおり,し",,ogoorishi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.38333333,130.55
402176,筑紫野市,ちくしのし,"ちく,し,の,し",,chikushinoshi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.48333333,130.5
402184,春日市,かすがし,"かす,が,し",,kasugashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.51666667,130.4666667
402192,大野城市,おおのじょうし,"おお,の,じょう,し",,oonojoushi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.53333333,130.4666667
402206,宗像市,むなかたし,"むな,かた,し",,munakatashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.8,130.5333333
402214,太宰府市,だざいふし,"だ,ざい,ふ,し",,dazaifushi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.5,130.5166667
402231,古賀市,こがし,"こ,が,し",,kogashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.4666667
402249,福津市,ふくつし,"ふく,つ,し",,fukutsushi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.76666667,130.4833333
402257,うきは市,うきはし,"うきは,し",,ukihashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.33333333,130.75
402265,宮若市,みやわかし,"みや,わか,し",,miyawakashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.71666667,130.6666667
402273,嘉麻市,かまし,"か,ま,し",,kamashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.55,130.7
402281,朝倉市,あさくらし,"あさ,くら,し",,asakurashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.41666667,130.65
402290,みやま市,みやまし,"みやま,し",,miyamashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.15,130.4666667
402303,糸島市,いとしまし,"いと,しま,し",,itoshimashi,福岡県,ふくおかけん,"ふく,おか,けん",Fukuoka Ken,33.55,130.1833333
